OBJECTID,INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,GEO_LON,GEO_LAT,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID,IS_CRIME,IS_TRAFFIC,VICTIM_COUNT,x,y
318,DP2025666275,DP2025666275131502,1315,2,menacing-felony-w-weap,aggravated-assault,"12/13/2025 11:30:00 AM","12/13/2025 4:35:00 AM","12/13/2025 12:55:00 PM","9300 BLK E 56TH AVE",0,0,-104.879152,39.798533,5,511,central-park,1,0,1,999999.999999,999999.999999
319,DP2025687714,DP2025687714120200,1202,0,robbery-business,robbery,"12/25/2025 1:49:00 AM",,"12/25/2025 2:44:00 AM","1499 S COLORADO BLVD",0,0,-104.940891,39.689578,3,312,cory-merrill,1,0,1,999999.999999,999999.999999
320,DP2025686731,DP2025686731230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"12/24/2025 3:00:00 AM","12/24/2025 5:30:00 AM","12/24/2025 1:28:00 PM","320 S LIPAN ST",0,0,-105.001325,39.710418,4,412,athmar-park,1,0,1,999999.999999,999999.999999
321,DP2025685787,DP2025685787501600,5016,0,violation-of-restraining-order,all-other-crimes,"12/24/2025 5:17:00 AM",,"12/24/2025 5:17:00 AM","9100 BLK E MISSISSIPPI AVE",0,0,-104.880503,39.697753,3,321,windsor,1,0,1,999999.999999,999999.999999
322,DP2025686807,DP2025686807239900,2399,0,theft-other,larceny,"12/24/2025 1:00:00 PM","12/24/2025 7:00:00 AM","12/24/2025 4:08:00 PM","3700 BLK E 1ST AVE",0,0,-104.943109,39.717607,3,311,cherry-creek,1,0,1,999999.999999,999999.999999
323,DP2025687693,DP2025687693299900,2999,0,criminal-mischief-other,public-disorder,"12/25/2025 1:15:00 AM","12/24/2025 6:35:00 PM","12/25/2025 2:31:00 AM","2600 BLK W 10TH AVE",0,0,-105.020595,39.733050,1,122,sun-valley,1,0,1,999999.999999,999999.999999
324,DP2025688065,DP2025688065521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,"12/25/2025 7:11:00 AM",,"12/25/2025 7:26:00 AM","792 S WOLCOTT CT",0,0,-105.049165,39.702490,4,412,westwood,1,0,1,999999.999999,999999.999999
325,DP2025686932,DP2025686932239900,2399,0,theft-other,larceny,"11/24/2025 5:40:00 AM","11/23/2025 11:05:00 PM","12/24/2025 4:54:00 PM","1155 E 9TH AVE",0,0,-104.973485,39.730905,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
326,DP2025687700,DP2025687700357100,3571,0,drug-methampetamine-sell,drug-alcohol,"12/25/2025 1:38:00 AM",,"12/25/2025 2:51:00 AM","S BROADWAY ST / E IOWA AVE",0,0,-104.987515,39.687572,3,313,overland,1,0,1,999999.999999,999999.999999
327,DP2025686861,DP2025686861240400,2404,0,theft-of-motor-vehicle,auto-theft,"12/22/2025 7:00:00 AM","12/24/2025 9:00:00 AM","12/24/2025 7:11:00 PM","540 S FOREST ST",0,0,-104.925538,39.704966,3,322,washington-virginia-vale,1,0,1,999999.999999,999999.999999
328,DP2025686904,DP2025686904230300,2303,0,theft-shoplift,larceny,"12/24/2025 4:30:00 PM",,"12/24/2025 5:20:00 PM","7800 E SMITH RD",0,0,-104.897950,39.769688,5,512,central-park,1,0,1,999999.999999,999999.999999
329,DP20256019426,DP20256019426229900,2299,0,burglary-other,burglary,"12/23/2025 11:30:00 PM","12/23/2025 5:00:00 PM","12/24/2025 1:17:00 AM","1409 N ROSEMARY ST",0,0,-104.900293,39.738986,2,223,east-colfax,1,0,1,999999.999999,999999.999999
330,DP20256019433,DP20256019433229900,2299,0,burglary-other,burglary,"12/24/2025 7:35:00 AM","12/24/2025 12:35:00 AM","12/24/2025 3:41:00 PM","4675 N HOLLY ST",0,0,-104.922522,39.780806,2,221,northeast-park-hill,1,0,1,999999.999999,999999.999999
331,DP2025687402,DP2025687402230300,2303,0,theft-shoplift,larceny,"12/24/2025 9:37:00 PM",,"12/24/2025 9:40:00 PM","93 N QUEBEC ST",0,0,-104.904734,39.718078,3,321,lowry-field,1,0,1,999999.999999,999999.999999
332,DP2025686655,DP2025686655570700,5707,0,criminal-trespassing,all-other-crimes,"12/24/2025 10:58:00 AM",,"12/24/2025 10:58:00 AM","1900 BLK E 20TH AVE",0,0,-104.963947,39.747068,6,622,city-park-west,1,0,1,999999.999999,999999.999999
333,DP20256019456,DP20256019456230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"12/24/2025 9:30:00 AM","12/24/2025 2:30:00 AM","12/24/2025 9:37:00 PM","2400 BLK S YORK ST",0,0,-104.960904,39.671863,3,313,university,1,0,1,999999.999999,999999.999999
334,DP2025686854,DP2025686854250601,2506,1,forgery-poss-of-forged-ftd,white-collar-crime,"12/24/2025 3:35:00 PM",,"12/24/2025 4:46:00 PM","3017 W HIGHLAND PARK PL",0,0,-105.025722,39.763535,1,113,west-highland,1,0,1,999999.999999,999999.999999
335,DP2025686798,DP2025686798131300,1313,0,assault-simple,other-crimes-against-persons,"12/24/2025 2:59:00 PM",,"12/24/2025 4:50:00 PM","W 6TH AVE / N INCA ST",0,0,-104.997547,39.725696,1,123,baker,1,0,1,999999.999999,999999.999999
336,DP2025687706,DP2025687706521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,"12/25/2025 1:41:00 AM",,"12/25/2025 2:41:00 AM","3100 BLOCK W HARVARD AVE",0,0,-105.027058,39.673097,4,421,harvey-park,1,0,1,999999.999999,999999.999999
337,DP20256019445,DP20256019445230300,2303,0,theft-shoplift,larceny,"12/24/2025 2:47:00 AM","12/23/2025 7:49:00 PM","12/24/2025 8:29:00 PM","8555 W BELLEVIEW AVE",0,0,-105.093418,39.625607,4,423,marston,1,0,1,999999.999999,999999.999999
338,DP2025687527,DP2025687527239900,2399,0,theft-other,larceny,"12/24/2025 8:18:00 PM",,"12/24/2025 8:22:00 PM","8400 BLK E 29TH AVE",0,0,-104.890181,39.757742,5,512,central-park,1,0,1,999999.999999,999999.999999
339,DP2025687005,DP2025687005299900,2999,0,criminal-mischief-other,public-disorder,"12/20/2025 11:00:00 PM",,"12/24/2025 5:34:00 PM","2200 BLK N OSCEOLA ST",0,0,-105.038310,39.750724,1,121,sloan-lake,1,0,1,999999.999999,999999.999999
340,DP2025687816,DP2025687816131300,1313,0,assault-simple,other-crimes-against-persons,"12/25/2025 3:20:00 AM",,"12/25/2025 4:54:00 AM","900 BLK S VRAIN ST",0,0,-105.047386,39.698404,4,412,westwood,1,0,1,999999.999999,999999.999999
341,DP2025686684,DP2025686684131502,1315,2,menacing-felony-w-weap,aggravated-assault,"12/24/2025 12:00:00 PM",,"12/24/2025 1:19:00 PM","1100 BLK S CHERRY ST",0,0,-104.933362,39.695639,3,322,virginia-village,1,0,1,999999.999999,999999.999999
342,DP20256007497,DP20256007497230800,2308,0,theft-from-bldg,larceny,"5/24/2025 6:55:00 AM","5/23/2025 11:59:00 PM","5/24/2025 11:32:00 AM","3403 N BRIGHTON BLVD",0,0,-104.980326,39.769260,2,211,five-points,1,0,1,999999.999999,999999.999999
343,DP20248002236,DP20248002236240400,2404,0,theft-of-motor-vehicle,auto-theft,"1/8/2024 10:50:00 PM","1/12/2024 12:22:00 AM","1/12/2024 7:22:00 AM","8300 PENA BLVD",0,0,-104.673951,39.847478,7,759,dia,1,0,1,999999.999999,999999.999999
344,DP20246003444,DP20246003444239900,2399,0,theft-other,larceny,"3/23/2024 3:30:00 PM","3/23/2024 11:15:00 AM","3/23/2024 11:05:00 PM","8500 PENA BLVD",0,0,-104.674045,39.851926,7,759,dia,1,0,1,999999.999999,999999.999999
345,DP2025254525,DP2025254525239901,2399,1,theft-bicycle,larceny,"5/20/2025 12:00:00 AM","5/19/2025 6:00:00 PM","5/20/2025 10:46:00 PM","1719 E 19TH AVE",0,0,-104.967691,39.747172,6,622,city-park-west,1,0,1,999999.999999,999999.999999
346,DP20256007167,DP20256007167230800,2308,0,theft-from-bldg,larceny,"5/2/2025 2:25:00 AM","5/17/2025 7:25:00 PM","5/18/2025 2:37:00 AM","2800 BLK N VALLEJO ST",0,0,-105.013421,39.757454,1,113,highland,1,0,1,999999.999999,999999.999999
347,DP20246001097,DP20246001097230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"1/25/2024 4:09:00 AM","1/25/2024 10:00:00 AM","1/25/2024 5:06:00 PM","1300 E COLFAX AVE",0,0,-104.971373,39.739955,6,622,cheesman-park,1,0,1,999999.999999,999999.999999
348,DP20246005462,DP20246005462299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"5/3/2024 6:00:00 AM","5/3/2024 8:15:00 AM","5/4/2024 2:03:00 AM","1500 BLK N RALEIGH ST",0,0,-105.041513,39.741762,1,121,west-colfax,1,0,1,999999.999999,999999.999999
349,DP20246010189,DP20246010189230800,2308,0,theft-from-bldg,larceny,"7/23/2024 2:31:00 PM","7/23/2024 7:33:00 AM","7/27/2024 3:06:00 AM","8500 PENA BLVD",0,0,-104.674045,39.851926,7,759,dia,1,0,1,999999.999999,999999.999999
350,DP202541907,DP202541907230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"1/25/2025 1:45:00 AM","1/24/2025 10:20:00 PM","1/25/2025 6:16:00 AM","1480 WEWATTA ST",0,0,-105.003475,39.751104,6,612,union-station,1,0,1,999999.999999,999999.999999
352,DP2025217293,DP2025217293239900,2399,0,theft-other,larceny,"4/30/2025 7:55:00 AM",,"4/30/2025 5:09:00 PM","1525 N VALENTIA ST",0,0,-104.891988,39.740851,2,223,east-colfax,1,0,1,999999.999999,999999.999999
354,DP20246008145,DP20246008145239900,2399,0,theft-other,larceny,"6/20/2024 12:55:00 AM","6/19/2024 5:55:00 PM","6/20/2024 1:01:00 AM","6171 E EVANS AVE",0,0,-104.916581,39.678934,3,322,virginia-village,1,0,1,999999.999999,999999.999999
355,DP20246015865,DP20246015865299900,2999,0,criminal-mischief-other,public-disorder,"10/26/2024 12:45:00 PM","10/26/2024 11:20:00 AM","10/26/2024 7:21:00 PM","200 BLK S DECATUR ST",0,0,-105.022870,39.711652,4,411,valverde,1,0,1,999999.999999,999999.999999
356,DP20246005459,DP20246005459239900,2399,0,theft-other,larceny,"5/3/2024 10:30:00 PM","5/3/2024 3:36:00 PM","5/4/2024 12:45:00 AM","3900 BLK S PEACH WAY",0,0,-104.911200,39.645252,3,324,hampden-south,1,0,1,999999.999999,999999.999999
357,DP2024580587,DP2024580587131300,1313,0,assault-simple,other-crimes-against-persons,"10/24/2024 4:30:00 PM",,"10/24/2024 5:07:00 PM","7675 E COLFAX AVE",0,0,-104.899093,39.740476,2,223,east-colfax,1,0,2,999999.999999,999999.999999
358,DP2025147015,DP2025147015131500,1315,0,aggravated-assault,aggravated-assault,"3/24/2025 8:30:00 AM",,"3/24/2025 10:37:00 AM","8000 BLK E 12TH AVE",0,0,-104.896214,39.734482,2,223,east-colfax,1,0,1,999999.999999,999999.999999
359,DP20246017904,DP20246017904239900,2399,0,theft-other,larceny,"12/3/2024 2:00:00 AM","12/3/2024 5:38:00 AM","12/3/2024 4:39:00 PM","1200 BLK N PERRY ST",0,0,-105.038926,39.735960,1,122,west-colfax,1,0,1,999999.999999,999999.999999
360,DP202541707,DP202541707239900,2399,0,theft-other,larceny,"1/25/2025 4:15:00 AM",,"1/25/2025 6:59:00 AM","2500 BLK N BRYANT ST",0,0,-105.018699,39.754494,1,121,jefferson-park,1,0,1,999999.999999,999999.999999
361,DP2025248453,DP2025248453239900,2399,0,theft-other,larceny,"5/16/2025 6:51:00 PM","5/16/2025 3:34:00 PM","5/16/2025 10:34:00 PM","1600 CHAMPA ST",0,0,-104.993667,39.746538,6,611,cbd,1,0,1,999999.999999,999999.999999
362,DP202586719,DP202586719501601,5016,1,violation-of-court-order,all-other-crimes,"2/20/2025 12:56:00 AM",,"2/20/2025 2:24:00 AM","2200 BLK N QUEBEC ST",0,0,-104.903799,39.750715,2,223,south-park-hill,1,0,1,999999.999999,999999.999999
363,DP2024683384,DP2024683384355000,3550,0,drug-poss-paraphernalia,drug-alcohol,"12/20/2024 2:45:00 PM",,"12/20/2024 2:45:00 PM","1701 CHESTNUT PL",0,0,-105.002342,39.754893,6,612,union-station,1,0,1,999999.999999,999999.999999
364,DP2025218493,DP2025218493230300,2303,0,theft-shoplift,larceny,"5/1/2025 2:22:00 AM","4/30/2025 7:27:00 PM","5/1/2025 2:27:00 AM","7930 E NORTHFIELD BLVD",0,0,-104.895026,39.783613,5,511,central-park,1,0,1,999999.999999,999999.999999
365,DP2024689813,DP2024689813570700,5707,0,criminal-trespassing,all-other-crimes,"12/24/2024 4:30:00 AM",,"12/24/2024 8:07:00 AM","700 BLK S CLINTON ST",0,0,-104.875709,39.703677,3,321,windsor,1,0,1,999999.999999,999999.999999
366,DP2024553209,DP2024553209220300,2203,0,burglary-business-by-force,burglary,"10/10/2024 9:33:00 AM",,"10/10/2024 11:26:00 AM","8100 W CRESTLINE AVE",0,0,-105.090672,39.617905,4,423,marston,1,0,1,999999.999999,999999.999999
367,DP20248048157,DP20248048157570700,5707,0,criminal-trespassing,all-other-crimes,"10/8/2024 8:05:00 PM",,"10/8/2024 9:01:00 PM","8400 PENA BLVD",0,0,-104.673812,39.849292,7,759,dia,1,0,1,999999.999999,999999.999999
368,DP20246009257,DP20246009257299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"7/9/2024 8:55:00 AM","7/9/2024 1:55:00 AM","7/10/2024 9:09:00 PM","5000 BLK N LOWELL BLVD",0,0,-105.034946,39.788263,1,111,regis,1,0,1,999999.999999,999999.999999
369,DP2025208299,DP2025208299356000,3560,0,drug-marijuana-sell,drug-alcohol,"4/25/2025 9:28:00 PM",,"4/25/2025 11:47:00 PM","2750 S COLORADO BLVD",0,0,-104.936888,39.666726,3,314,university-hills,1,0,1,999999.999999,999999.999999
370,DP2025226503,DP2025226503230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"5/5/2025 11:50:00 AM","5/5/2025 5:05:00 AM","5/5/2025 1:00:00 PM","2795 N SPEER BLVD",0,0,-105.018910,39.756375,1,121,jefferson-park,1,0,1,999999.999999,999999.999999
371,DP20246017731,DP20246017731230800,2308,0,theft-from-bldg,larceny,"11/30/2024 3:10:00 AM","11/30/2024 7:00:00 AM","12/1/2024 12:39:00 AM","2000 BLK 19TH ST",0,0,-105.000455,39.757232,6,612,union-station,1,0,1,999999.999999,999999.999999
372,DP20246010152,DP20246010152620500,6205,0,illegal-dumping,all-other-crimes,"5/26/2024 6:55:00 PM","7/26/2024 11:55:00 AM","7/26/2024 7:01:00 PM","1451 S BANNOCK ST",0,0,-104.990377,39.690294,3,313,overland,1,0,1,999999.999999,999999.999999
373,DP202532571,DP202532571240400,2404,0,theft-of-motor-vehicle,auto-theft,"1/19/2025 3:00:00 AM","1/19/2025 10:00:00 AM","1/19/2025 11:59:00 PM","1124 N ROSEMARY ST",0,0,-104.899599,39.733662,2,223,east-colfax,1,0,1,999999.999999,999999.999999
374,DP20256001855,DP20256001855299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"2/5/2025 1:00:00 AM","2/5/2025 10:40:00 AM","2/5/2025 5:49:00 PM","1400 BLK N PEARL ST",0,0,-104.980218,39.739196,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
375,DP20246007307,DP20246007307299900,2999,0,criminal-mischief-other,public-disorder,"6/3/2024 12:15:00 AM","6/2/2024 9:30:00 PM","6/5/2024 3:16:00 AM","1100 BLK N MADISON ST",0,0,-104.946502,39.734128,2,213,congress-park,1,0,1,999999.999999,999999.999999
376,DP202546212,DP202546212230300,2303,0,theft-shoplift,larceny,"1/28/2025 3:07:00 AM",,"1/28/2025 3:07:00 AM","1989 W MISSISSIPPI AVE",0,0,-105.012305,39.697091,4,412,athmar-park,1,0,1,999999.999999,999999.999999
377,DP202513450,DP202513450570700,5707,0,criminal-trespassing,all-other-crimes,"1/9/2025 1:12:00 AM",,"1/9/2025 2:56:00 AM","1110 W VIRGINIA AVE",0,0,-104.999619,39.707418,4,412,athmar-park,1,0,1,999999.999999,999999.999999
378,DP2024685317,DP2024685317240400,2404,0,theft-of-motor-vehicle,auto-theft,"12/21/2024 6:00:00 AM","12/21/2024 5:45:00 AM","12/21/2024 1:00:00 PM","3141 W 21ST AVE",0,0,-105.027805,39.749098,1,121,sloan-lake,1,0,1,999999.999999,999999.999999
379,DP20246019522,DP20246019522239900,2399,0,theft-other,larceny,"12/30/2024 9:45:00 PM","12/30/2024 7:45:00 PM","12/31/2024 2:55:00 AM","3801 S QUEBEC ST",0,0,-104.903519,39.647402,3,324,hampden-south,1,0,1,999999.999999,999999.999999
380,DP20256007313,DP20256007313299900,2999,0,criminal-mischief-other,public-disorder,"4/28/2025 7:05:00 PM","4/28/2025 12:05:00 PM","5/20/2025 8:12:00 PM","4801 N COLORADO BLVD",0,0,-104.941185,39.784248,2,212,elyria-swansea,1,0,1,999999.999999,999999.999999
381,DP2025108579,DP2025108579239900,2399,0,theft-other,larceny,"3/3/2025 12:00:00 AM","3/3/2025 6:00:00 AM","3/3/2025 6:32:00 PM","1200 BLK N BIRCH ST",0,0,-104.935813,39.736002,2,222,hale,1,0,1,999999.999999,999999.999999
382,DP202561006,DP202561006480300,4803,0,police-false-information,all-other-crimes,"2/5/2025 1:17:00 AM",,"2/5/2025 2:41:00 AM","1200 BLK W ALAMEDA AVE",0,0,-105.001762,39.710947,4,412,athmar-park,1,0,1,999999.999999,999999.999999
383,DP20246014528,DP20246014528299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"10/5/2024 7:45:00 PM","10/5/2024 12:45:00 PM","10/5/2024 10:39:00 PM","1447 N COLUMBINE ST",0,0,-104.957524,39.739244,2,213,congress-park,1,0,1,999999.999999,999999.999999
384,DP20256004147,DP20256004147230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"3/21/2025 3:00:00 PM","3/21/2025 8:00:00 AM","3/21/2025 4:29:00 PM","1245 N COLUMBINE ST",0,0,-104.957766,39.735976,2,213,congress-park,1,0,1,999999.999999,999999.999999
385,DP20256001193,DP20256001193299902,2999,2,criminal-mischief-graffiti,public-disorder,"1/23/2025 4:05:00 PM","1/23/2025 9:05:00 AM","1/23/2025 4:07:00 PM","3223 W 16TH AVE",0,0,-105.029354,39.742873,1,121,west-colfax,1,0,1,999999.999999,999999.999999
386,DP2025159838,DP2025159838230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"3/28/2025 7:01:00 AM","3/30/2025 10:30:00 PM","3/31/2025 11:18:00 AM","6460 E YALE AVE",0,0,-104.915008,39.666907,3,323,hampden,1,0,1,999999.999999,999999.999999
387,DP202522108,DP202522108240400,2404,0,theft-of-motor-vehicle,auto-theft,"1/14/2025 2:02:00 AM",,"1/14/2025 2:22:00 AM","245 S PENNSYLVANIA ST",0,0,-104.981866,39.712115,3,311,speer,1,0,1,999999.999999,999999.999999
388,DP20256018012,DP20256018012230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"11/27/2025 2:00:00 AM","11/26/2025 10:00:00 PM","11/27/2025 5:50:00 AM","1399 WAZEE ST",0,0,-105.002643,39.749019,6,612,auraria,1,0,1,999999.999999,999999.999999
389,DP2025105229,DP2025105229230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"3/1/2025 1:00:00 AM","3/1/2025 9:00:00 AM","3/1/2025 7:54:00 PM","400 BLK E WARREN AVE",0,0,-104.982177,39.676650,3,313,rosedale,1,0,1,999999.999999,999999.999999
390,DP2025251429,DP2025251429240400,2404,0,theft-of-motor-vehicle,auto-theft,"5/18/2025 4:50:00 AM","5/18/2025 1:00:00 AM","5/18/2025 8:41:00 AM","1200 BLOCK E 18TH AVE",0,0,-104.971816,39.744759,6,622,city-park-west,1,0,1,999999.999999,999999.999999
391,DP202570608,DP202570608299900,2999,0,criminal-mischief-other,public-disorder,"2/9/2025 11:30:00 PM","2/10/2025 6:00:00 AM","2/10/2025 2:58:00 PM","7821 E ELLSWORTH AVE",0,0,-104.897785,39.716418,3,321,lowry-field,1,0,1,999999.999999,999999.999999
392,DP2024596765,DP2024596765131300,1313,0,assault-simple,other-crimes-against-persons,"10/29/2024 5:30:00 PM","10/29/2024 10:40:00 AM","11/1/2024 7:11:00 PM","4635 N WALDEN ST",0,0,-104.778246,39.780789,5,522,gateway-green-valley-ranch,1,0,1,999999.999999,999999.999999
393,DP20248030269,DP20248030269269903,2699,3,theft-of-services,larceny,"6/21/2024 4:55:00 AM",,"6/21/2024 7:49:00 AM","8511 PENA BLVD",0,0,-104.667270,39.850723,7,759,dia,1,0,1,999999.999999,999999.999999
394,DP202566278,DP202566278260401,2604,1,fraud-criminal-impersonation,white-collar-crime,"1/22/2025 7:07:00 PM",,"2/7/2025 8:37:00 PM","2808 E 6TH AVE",0,0,-104.954249,39.725473,3,311,cherry-creek,1,0,1,999999.999999,999999.999999
395,DP20246009245,DP20246009245230300,2303,0,theft-shoplift,larceny,"7/6/2024 1:33:00 AM","7/5/2024 6:34:00 PM","7/10/2024 6:58:00 PM","3000 E 1ST AVE",0,0,-104.952690,39.717526,3,311,cherry-creek,1,0,1,999999.999999,999999.999999
396,DP20256002817,DP20256002817299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"2/25/2025 4:30:00 PM","2/25/2025 9:30:00 AM","2/25/2025 4:39:00 PM","1700 BLK N FEDERAL BLVD",0,0,-105.025710,39.744906,1,121,west-colfax,1,0,1,999999.999999,999999.999999
397,DP2025216147,DP2025216147299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"4/30/2025 12:25:00 AM","4/29/2025 5:40:00 PM","4/30/2025 1:25:00 AM","4305 N CHAMBERS RD",0,0,-104.810661,39.774206,5,521,montbello,1,0,1,999999.999999,999999.999999
398,DP2025638805,DP2025638805131300,1313,0,assault-simple,other-crimes-against-persons,"11/28/2025 12:54:00 AM",,"11/28/2025 2:19:00 AM","490 W COLFAX AVE",0,0,-104.993574,39.739773,6,611,civic-center,1,0,1,999999.999999,999999.999999
399,DP20246014701,DP20246014701230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"10/8/2024 8:00:00 AM","10/8/2024 8:05:00 AM","10/8/2024 8:12:00 PM","285 S GRANT ST",0,0,-104.984341,39.711456,3,311,speer,1,0,1,999999.999999,999999.999999
400,DP20246004927,DP20246004927230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"4/23/2024 5:00:00 AM","4/23/2024 7:00:00 AM","4/23/2024 9:07:00 PM","500 BLK S LOWELL BLVD",0,0,-105.035335,39.707051,4,412,westwood,1,0,1,999999.999999,999999.999999
402,DP2025168211,DP2025168211230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"4/4/2025 2:00:00 AM","4/4/2025 9:45:00 AM","4/4/2025 5:24:00 PM","330 N ACOMA ST",0,0,-104.988668,39.721465,3,311,baker,1,0,1,999999.999999,999999.999999
403,DP20246013349,DP20246013349239901,2399,1,theft-bicycle,larceny,"9/15/2024 8:00:00 PM","9/15/2024 5:45:00 PM","9/16/2024 6:18:00 PM","890 AURARIA PKWY",0,0,-105.007622,39.746067,1,123,auraria,1,0,1,999999.999999,999999.999999
404,DP20256005244,DP20256005244230300,2303,0,theft-shoplift,larceny,"4/11/2025 2:20:00 AM","4/10/2025 7:24:00 PM","4/12/2025 1:02:00 AM","8560 E NORTHFIELD BLVD",0,0,-104.888159,39.782732,5,511,central-park,1,0,1,999999.999999,999999.999999
405,DP20246016952,DP20246016952230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"8/1/2024 12:45:00 AM","7/31/2024 9:45:00 PM","11/15/2024 1:02:00 AM","1600 BLK N PEARL ST",0,0,-104.980010,39.742300,6,621,north-capitol-hill,1,0,1,999999.999999,999999.999999
406,DP20256006777,DP20256006777299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"5/10/2025 10:05:00 PM","5/10/2025 3:05:00 PM","5/10/2025 10:13:00 PM","2170 N BRYANT ST",0,0,-105.018693,39.749166,1,121,jefferson-park,1,0,1,999999.999999,999999.999999
407,DP2024676775,DP2024676775220400,2204,0,burglary-residence-no-force,burglary,"12/13/2024 5:00:00 PM",,"12/16/2024 10:23:00 PM","2500 BLK N CENTRAL PARK BLVD",0,0,-104.890166,39.752885,5,512,central-park,1,0,1,999999.999999,999999.999999
408,DP2025151832,DP2025151832230300,2303,0,theft-shoplift,larceny,"3/26/2025 9:32:00 PM",,"3/26/2025 10:03:00 PM","120 N BROADWAY ST",0,0,-104.987212,39.718942,3,311,speer,1,0,1,999999.999999,999999.999999
409,DP202559817,DP202559817230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"2/3/2025 2:30:00 PM","2/4/2025 7:27:00 AM","2/4/2025 2:27:00 PM","1500 BLK S ALBION ST",0,0,-104.939136,39.689065,3,322,virginia-village,1,0,1,999999.999999,999999.999999
